oracle_id,name,type_line,appearances,status,gap_category,exclusion_reason,error
f586ecb8-310c-4f40-a766-6a7ca46a254d,Flare of Duplication,Instant,63,gap,ALT_COST,,
8cb36a67-9206-4665-a03f-64f52ba559c4,Into the Flood Maw,Instant,62,gap,effect not matched,,
81c70ae7-3c18-4c9b-8505-e4db9e0e6518,Wishclaw Talisman,Artifact,60,gap,replacement,,
94a844d2-0574-45a7-b347-e0e329767c42,Necropotence,Enchantment,60,gap,replacement,,
e31808bb-fb6e-487b-a973-db44961c84ee,The Cabbage Merchant,Legendary Creature — Human Citizen,59,gap,event not matched,,
c749f23c-40c0-4159-b84c-a70cbb062c14,Grand Abolisher,Creature — Human Cleric,59,gap,static pattern unmatched,,
cbbe535b-12d6-4e6c-8b26-9220f06a1604,Beseech the Mirror,Sorcery,58,gap,effect not matched,,
a8abd966-de7b-46a3-8ac7-8747ab35653a,Wheel of Fortune,Sorcery,57,excluded,,digital,
2bace3ea-7d28-4a1c-857a-d3c3a1c11b59,"Wan Shi Tong, Librarian",Legendary Creature — Bird Spirit,57,gap,effect not matched,,
ad7d854b-d303-40eb-acd6-03a8023e05e7,Commandeer,Instant,55,gap,ALT_COST,,
981b0e21-e5e6-4a1e-bfde-679d56623f7f,Ad Nauseam,Instant,55,gap,effect not matched,,
a92ae7b0-cbbb-44a8-bfd8-2a68f4c1ce1a,Flash Photography,Sorcery,54,gap,effect not matched,,
e88de17c-086d-4e2a-b5b2-2f9f57ca7c0f,Snapback,Instant,53,gap,ALT_COST,,
c7a15ca4-085f-4d92-8387-c3711c04c8fa,Plateau,Land — Mountain Plains,52,excluded,,digital,
c39e5fb0-6de3-4105-ad3c-0ecb8951a1d5,Misdirection,Instant,52,gap,ALT_COST,,
26d3a818-7faf-443a-a6bd-9773edaedf17,Orim's Chant,Instant,52,gap,effect not matched,,
3c9faba7-f2d3-4978-be94-020dc8003dc0,Intuition,Instant,51,excluded,,digital,
3577c47e-76d3-4659-b922-31c4b74be3a0,Enduring Vitality,Enchantment Creature — Elk Glimmer,50,gap,effect not matched,,
2b0afb89-0944-4861-b9c3-e909e2ac215e,Badgermole Cub,Creature — Badger Mole,50,gap,effect not matched,,
7c2a4fe5-43e8-4e20-bef2-0278d18afc4b,Shifting Woodland,Land,50,gap,effect not matched,,
4c6a0c30-b547-4eff-8ff4-0ca25803c076,Urza's Saga,Enchantment Land — Urza's Saga,49,gap,effect not matched,,
bcc6eece-75ea-494c-b33a-d4477d504e0b,Sink into Stupor // Soporific Springs,Instant // Land,48,excluded,,multi_faced,
20283c4a-f1f0-42f0-bc08-6da87474426b,Breeding Pool,Land — Forest Island,47,gap,ETB replacement,,
d4ec0df9-a4a3-48cf-a0aa-b1aea5c49142,Clever Impersonator,Creature — Shapeshifter,46,gap,static pattern unmatched,,
c62b5c22-e058-436f-9575-a01cb2112829,Redirect Lightning,Instant — Lesson,46,gap,ADDL_COST,,
3aa83ed2-f48b-4ce6-a614-2c54ddf50538,The One Ring,Legendary Artifact,45,gap,effect not matched,,
17039058-822d-409f-938c-b727a366ba63,Steam Vents,Land — Island Mountain,45,gap,ETB replacement,,
5bd06f9e-9a42-455d-ad26-24bc04e51c7c,Formidable Speaker,Creature — Elf Druid,45,gap,effect not matched,,
fc9ec820-4245-4a96-b009-5308a818ca58,Watery Grave,Land — Island Swamp,44,gap,ETB replacement,,
703243f0-8cb3-420f-958f-5fd4bde30293,Savannah,Land — Forest Plains,42,excluded,,digital,
87bc0b1f-49ef-4c06-9049-2c148b467882,Copy Enchantment,Enchantment,41,gap,static pattern unmatched,,
340bbe8b-e987-4c3e-ab4e-9dee63e57d4f,Phyrexian Metamorph,Artifact Creature — Phyrexian Shapeshifter,39,gap,static pattern unmatched,,
22e3cf1d-3559-4ce1-954c-8dc815342979,Taiga,Land — Mountain Forest,39,excluded,,digital,
c85d824b-c190-4d04-ab99-918ad0e6516c,Endurance,Creature — Elemental Incarnation,37,gap,effect not matched,,
1d67f5ff-1fce-45e5-b6a1-416c569351e2,Gitaxian Probe,Sorcery,37,gap,effect not matched,,
21d90735-5e04-4a8c-a546-ff26d4d5998d,"Invasion of Ikoria // Zilortha, Apex of Ikoria",Battle — Siege // Legendary Creature — Dinosaur,37,excluded,,multi_faced,
1869eb1e-7786-4fea-8a92-2bd839de47df,Flesh Duplicate,Creature — Shapeshifter Rebel,36,gap,static pattern unmatched,,
97cabeda-9fe3-490d-99b4-4c8d87c17157,Noxious Revival,Instant,36,gap,effect not matched,,
43985bbc-a0f6-4812-984e-392bc8562633,Blood Crypt,Land — Swamp Mountain,35,gap,ETB replacement,,
b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,Bayou,Land — Swamp Forest,35,excluded,,digital,
79a71fe5-38ce-4bb5-aea0-c9b9a856d397,Mirrormade,Enchantment,34,gap,static pattern unmatched,,
aa77980d-0434-40f0-990f-1c8c50610174,Rain of Filth,Instant,33,gap,effect not matched,,
f1750962-a87c-49f6-b731-02ae971ac6ea,Hallowed Fountain,Land — Plains Island,32,gap,ETB replacement,,
aa41e0e6-d04e-48d6-8450-02b972dd0bb1,Mnemonic Betrayal,Sorcery,32,gap,effect not matched,,
6d56aeb1-0a50-46b6-abdb-cd6575a98dc3,Praetor's Grasp,Sorcery,32,gap,effect not matched,,
d4a84e78-d9b9-4c67-8a4b-4329e65f0f15,Hullbreaker Horror,Creature — Kraken Horror,31,gap,effect not matched,,
63a19c7c-49d7-4b75-aac8-d0ff36c45fb8,Sowing Mycospawn,Creature — Eldrazi Fungus,30,gap,event not matched,,
463865bc-087e-477b-9e86-84e77f1ad931,Seedborn Muse,Creature — Spirit,29,gap,static pattern unmatched,,
17784f90-89a1-47a5-83ef-ae60dfc30bd1,"Minamo, School at Water's Edge",Legendary Land,28,gap,effect not matched,,
70486bee-6ee7-41ea-b834-8caf4699302b,Daze,Instant,28,gap,ALT_COST,,
a145ff8c-5812-4bcb-bd16-9839dc25121d,Storm-Kiln Artist,Creature — Dwarf Shaman,28,gap,static pattern unmatched,,
28c1a4a0-f58c-4d07-a918-51ff8a74f050,High Fae Trickster,Creature — Faerie Wizard,27,gap,static pattern unmatched,,
0fcd476f-4db8-4293-9388-1678a0043c9e,Grinding Station,Artifact,27,gap,effect not matched,,
0eb11b2d-a397-48da-a0f3-9f0f83f42282,"Tezzeret, Cruel Captain",Legendary Planeswalker — Tezzeret,27,gap,event not matched,,
f434e266-d9d6-4058-96ff-a1bd4029d8dc,Imposter Mech,Artifact — Vehicle,27,gap,static pattern unmatched,,
bde94af8-faea-41ff-8eed-ba642eac9968,Phantasmal Image,Creature — Illusion,26,gap,static pattern unmatched,,
02070488-9203-4304-9392-a111d20218c5,Flashback,Instant,26,gap,effect not matched,,
706ae742-1807-44b7-a4fa-f2e26f61519a,Wild Growth,Enchantment — Aura,26,gap,event not matched,,
782dcbc4-5a11-42f5-b8d9-4572e36d45b3,Summoner's Pact,Instant,25,gap,effect not matched,,
2912d93d-ed51-41ef-b64f-3cb6581c09e5,Disrupting Shoal,Instant — Arcane,25,gap,ALT_COST,,
8a3ad2ef-8bcb-40c0-85de-f03328c2b644,Springheart Nantuko,Enchantment Creature — Insect Monk,25,gap,effect not matched,,
377179d5-ac83-4d34-b5b1-f3d8caa60f79,Subtlety,Creature — Elemental Incarnation,24,gap,effect not matched,,
22ba474e-f6e6-450d-a4cf-0739f0b51079,Defense Grid,Artifact,24,gap,static pattern unmatched,,
73864fcc-1bde-4bc0-831e-2b93e546e417,Godless Shrine,Land — Plains Swamp,24,gap,ETB replacement,,
3620ab8f-b693-4225-bb96-5ca3cb3fa465,Desperate Ritual,Instant — Arcane,24,gap,effect not matched,,
b11c250c-f191-4c52-ba02-a9176f163447,Emiel the Blessed,Legendary Creature — Unicorn,23,gap,effect not matched,,
c259e16f-2a44-4552-8678-815f757a02e8,Agatha's Soul Cauldron,Legendary Artifact,23,gap,static pattern unmatched,,
da46904c-8fb8-44c2-b2ab-775a1cc12ec3,Dramatic Reversal,Instant,23,gap,effect not matched,,
c7c7bffa-442d-4ba5-b778-ad394c192f27,Candelabra of Tawnos,Artifact,23,excluded,,digital,
c733873e-77db-471f-8061-139db24f7e7c,Cephalid Coliseum,Land,23,gap,effect not matched,,
8d11aa49-d4cd-48b1-aa0f-8548fa733416,"Kinnan, Bonder Prodigy",Legendary Creature — Human Druid,23,gap,event not matched,,
a50737d7-dd2d-40da-817c-f913f76b5011,Hidden Strings,Sorcery,23,gap,effect not matched,,
923d44a9-774d-459c-9cec-1d5b081b51f0,Biomancer's Familiar,Creature — Mutant,23,gap,static pattern unmatched,,
dbe792f9-22be-4972-b418-99a6190c4421,Transmute Artifact,Sorcery,23,excluded,,digital,
59154c04-6bc5-4b95-af1f-6de5fed05649,Legolas's Quick Reflexes,Instant,22,gap,effect not matched,,
92eed395-62ca-4293-882b-8565c40daab5,Sylvan Library,Enchantment,22,gap,effect not matched,,
8dd5f5af-d2d8-4356-8617-8381081b930c,"Yavimaya, Cradle of Growth",Legendary Land,22,gap,static pattern unmatched,,
8de3eabe-9a8f-4865-beef-a4888c081d39,Training Grounds,Enchantment,22,gap,static pattern unmatched,,
1f438b8f-fe23-4f3b-ab2e-f6c33676c462,Opposition Agent,Creature — Human Rogue,22,gap,static pattern unmatched,,
257ee9a0-5ee0-49c4-8619-e75e1134d7ac,Oboro Breezecaller,Creature — Moonfolk Wizard,22,gap,effect not matched,,
08becc07-28bc-4a2f-a6b0-28a2998d2f50,Windfall,Sorcery,21,gap,effect not matched,,
9f12bf9a-6e1a-4377-b4af-e8cabd3ee58a,Deserted Temple,Land,21,gap,effect not matched,,
339f5334-b65a-445a-a016-20e997e0b4bb,Mistrise Village,Land,21,gap,effect not matched,,
0b23d9aa-d4ed-4ccf-8810-4a4d11d6fb9c,Lively Dirge,Sorcery,20,gap,effect not matched,,
dd2f698c-b3b4-4dc8-9950-9be03ca7dc9e,Tinder Wall,Creature — Plant Wall,20,excluded,,digital,
6a84eda1-7e72-4b5a-849f-b6e177565aeb,Mirage Mirror,Artifact,20,gap,effect not matched,,
aadd10d0-6dd0-4bdc-8d93-ff08e29a5863,Drannith Magistrate,Creature — Human Wizard,19,gap,static pattern unmatched,,
0c016ccc-a341-4b76-87ba-69c639d2746d,Dragon's Rage Channeler,Creature — Human Shaman,18,gap,static pattern unmatched,,
08b13e1f-27ca-40a8-b5ed-88ac933d24bf,Archivist of Oghma,Creature — Halfling Cleric,18,gap,event not matched,,
50aa7aff-1f01-4224-9a83-01f74d703ec2,Earthcraft,Enchantment,18,gap,effect not matched,,
f3d48efa-910a-4872-a5b1-a353c5dbce99,Pinnacle Monk // Mystic Peak,Creature — Djinn Monk // Land,17,excluded,,multi_faced,
78301998-fd9b-4cd5-afad-dbcb43cac2a7,"Shatterskull Smashing // Shatterskull, the Hammer Pass",Sorcery // Land,17,excluded,,multi_faced,
88222fd2-8316-426c-8218-64f6be5ca0f8,________ Goblin,Creature — Goblin Guest,17,excluded,,set_type,
4b515bb0-f275-4400-8032-3173b799ab40,Walking Ballista,Artifact Creature — Construct,17,gap,replacement,,
f413a83d-a40d-434c-b20a-4c707c0527fa,Temple Garden,Land — Forest Plains,17,gap,ETB replacement,,
573151f0-00d4-4a8a-8a09-745c5f376532,Hydroelectric Specimen // Hydroelectric Laboratory,Creature — Weird // Land,17,excluded,,multi_faced,
09ef446c-a13d-49d9-a94c-cd5f5a2d440b,Displacer Kitten,Creature — Cat Beast,17,gap,effect not matched,,
4b96c22a-0d5b-44fd-b326-5f3ffcc3917b,"Deadpool, Trading Card",Legendary Creature — Mutant Mercenary Hero,17,gap,replacement,,
15e5136e-ed15-49a8-b027-e09436673fb4,Culling Ritual,Sorcery,16,gap,effect not matched,,
a4280cea-386b-450d-a7e9-29c7aa58ce5a,Amphibian Downpour,Enchantment — Aura,16,gap,static pattern unmatched,,
8eb7c0a5-6190-40de-b473-2d1daa3bbe28,Dualcaster Mage,Creature — Human Wizard,16,gap,effect not matched,,
52867cdd-8bf2-4cae-bb8d-0f16a18a455b,Vibrance,Creature — Elemental Incarnation,16,gap,effect not matched,,
80bc56a9-40e0-48da-ae86-190e39c8a4a3,Copy Artifact,Enchantment,16,excluded,,digital,
16052b52-ade1-406f-a06b-ce7ea607fb63,Stomping Ground,Land — Mountain Forest,16,gap,ETB replacement,,
ea9c459a-6047-43aa-968f-a582be4000e8,"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",Legendary Enchantment // Legendary Land,15,excluded,,multi_faced,
437cfd16-94bc-43ba-afd8-e9e9d028a4ca,Flare of Denial,Instant,15,gap,ALT_COST,,
3d867016-2601-4a37-a73d-308898d3bd37,"Thrasios, Triton Hero",Legendary Creature — Merfolk Wizard,15,gap,(uncategorized),,
66ca8a60-e028-4a5f-8177-860b888cb9d1,Angel's Grace,Instant,15,gap,effect not matched,,
c45e96cb-2539-4e00-9fff-782a182c2f4b,"Nezahal, Primal Tide",Legendary Creature — Elder Dinosaur,14,gap,effect not matched,,
6556c4c0-b10d-4208-821b-0c0a49abd188,Wandering Archaic // Explore the Vastlands,Creature — Avatar // Sorcery,14,excluded,,multi_faced,
245d0ccf-87b6-460a-8b99-9e2079f2d375,"Delney, Streetwise Lookout",Legendary Creature — Human Scout,14,gap,static pattern unmatched,,
4709f11c-aef8-45ac-b2bf-e640c568dfac,Mayhem Devil,Creature — Devil,14,gap,event not matched,,
45181cb8-2090-4471-ba90-e5a8f04d525f,Sacred Foundry,Land — Mountain Plains,14,gap,ETB replacement,,
322f0459-f394-44f0-977b-55fd0cbe0712,Yawgmoth's Will,Sorcery,14,excluded,,digital,
c823e687-6311-4c99-974b-fd77d204141a,Timetwister,Sorcery,14,excluded,,digital,
360039a5-1cbd-4ee3-8f94-21b5348e106a,Last Chance,Sorcery,14,gap,effect not matched,,
8ad91f64-ccab-4edc-bd54-b2ee9267d614,Lotus Cobra,Creature — Snake,14,gap,effect not matched,,
52f0dcbd-ccf3-4525-8e55-2d38b4991834,Touch the Spirit Realm,Enchantment,14,gap,effect not matched,,
119d719d-e965-45b4-9bc9-ac03211b10c2,Survival of the Fittest,Enchantment,14,excluded,,digital,
6284ef01-d17d-4584-aecb-1b841ae638e5,Deafening Silence,Enchantment,14,gap,static pattern unmatched,,
d31fd12f-b4dd-4bc3-ace4-703dabd0f607,Aven Interrupter,Creature — Bird Rogue,13,gap,effect not matched,,
c95309e9-5c2f-4518-b2fd-825d3d0a4ae0,Sundering Eruption // Volcanic Fissure,Sorcery // Land,13,excluded,,multi_faced,
afa49a09-146f-4439-850e-dd1938c93cef,"Derevi, Empyrial Tactician",Legendary Creature — Bird Wizard,13,gap,effect not matched,,
30e58e88-ac99-4d32-b2fe-6d6cb6288af3,Magus of the Candelabra,Creature — Human Wizard,13,gap,effect not matched,,
7663ac7c-1de3-4250-b96a-fae9dbd66a27,Memnite,Artifact Creature — Construct,13,excluded,,digital,
995c8dac-fd27-468a-abd4-02372cf0c850,Mount Doom,Legendary Land,13,gap,effect not matched,,
f536a518-160e-4267-89da-3d34accc6d2c,"Flash Thompson, Spider-Fan",Legendary Creature — Human Citizen,13,gap,effect not matched,,
370c37f7-2484-40e8-8fd9-c10cf6f5d5f2,Manifold Key,Artifact,13,gap,effect not matched,,
4a8d41fe-e04d-484b-a7d1-19be311e6ca7,"Sea Gate Restoration // Sea Gate, Reborn",Sorcery // Land,13,excluded,,multi_faced,
bddf8f4a-3149-4dd6-a9e5-7747e7e45a1c,Sylvan Safekeeper,Creature — Human Wizard,13,gap,effect not matched,,
5f627e45-deee-4a4f-8128-57b0d8ebc553,Force of Vigor,Instant,13,gap,ALT_COST,,
68c4f86f-ff12-44a6-8f18-f2ee9753b2cd,Tavern Scoundrel,Creature — Human Rogue,12,gap,event not matched,,
374e54d8-8e73-4268-9dde-c28c77bbbf32,Aftermath Analyst,Creature — Elf Detective,12,gap,effect not matched,,
712e3479-722c-40a1-9b61-d5bdde93042b,Demonic Counsel,Sorcery,12,gap,effect not matched,,
2c3e6377-d09c-46b6-8a83-ada4a2930b14,Will of the Jeskai,Sorcery,12,gap,effect not matched,,
975ec9a3-6f20-4177-8211-82526e092538,Overgrown Tomb,Land — Swamp Forest,12,gap,ETB replacement,,
86eb30a0-0beb-42db-9ddf-cf8be6c99dd3,Burnt Offering,Instant,12,gap,effect not matched,,
2550c2ae-834d-46e7-9ab4-d7bf7bfa6a78,This Town Ain't Big Enough,Instant,12,gap,effect not matched,,
ebd2d760-5ad8-4027-b124-171822f3edfe,Grapeshot,Sorcery,12,gap,effect not matched,,
068b3692-411b-44d4-a7e9-005262760cfc,Sacrifice,Instant,12,gap,effect not matched,,
904b3db5-70bc-4d49-9887-f504aff8666f,Emerald Charm,Instant,12,gap,effect not matched,,
157813c8-af83-41b5-9ffb-4abd167c1bfc,Firestorm,Instant,12,gap,ADDL_COST,,
37a18736-5fe2-4897-809b-013497bdd890,Past in Flames,Sorcery,11,gap,effect not matched,,
0c2abd2a-ca98-45d2-8dd1-984d2c0c266a,Trickbind,Instant,11,gap,effect not matched,,
98295bdc-db58-4e1f-ad4c-63092aea207e,Allosaurus Shepherd,Creature — Elf Shaman,11,gap,effect not matched,,
83cf1169-5853-4332-b897-7b17d72d76ab,Twinflame,Sorcery,11,gap,effect not matched,,
162572f2-1757-42e9-bd97-e6bd9a762c0e,"Ashaya, Soul of the Wild",Legendary Creature — Elemental,11,gap,static pattern unmatched,,
2c49d24a-98a4-43c2-bb59-1ef13d4214c2,Untimely Malfunction,Instant,11,gap,effect not matched,,
383e3fe4-8558-4561-8632-6eadb5d5963c,Orcish Lumberjack,Creature — Orc,11,excluded,,digital,
3db16fb8-5650-4568-b975-42ad3d44ebcd,"Electro, Assaulting Battery",Legendary Creature — Human Villain,11,gap,static pattern unmatched,,
3640c29b-1534-4952-b297-619ade948431,Roaming Throne,Artifact Creature — Golem,11,gap,ETB replacement,,
4d67e2a7-4aa7-44cc-853b-500d7aac046d,Cursed Mirror,Artifact,11,gap,ETB replacement,,
5d998c09-7d89-4265-ada4-6d80cbf56dae,Blind Obedience,Enchantment,11,gap,static pattern unmatched,,
e0aa6ce0-ca31-433b-ac6c-32b8675cdb71,Spellskite,Artifact Creature — Phyrexian Horror,10,gap,effect not matched,,
1d725121-e50c-42f0-9128-56802f07c89e,"Selvala, Heart of the Wilds",Legendary Creature — Elf Scout,10,gap,event not matched,,
4567a528-75f0-4ea6-b927-3a500caf76ac,Arbor Elf,Creature — Elf Druid,10,gap,effect not matched,,
2bd111bb-ce02-414c-b5b7-e0e037d8d96b,Bolas's Citadel,Legendary Artifact,10,gap,static pattern unmatched,,
