oracle_id,name,type_line,appearances,status,gap_category,exclusion_reason,error
7cb9e29f-835f-4155-a2a5-4b778866c773,Mosswort Bridge,Land,15,gap,static pattern unmatched,,
378a1d57-e2f1-4b84-9692-1564602e9e99,Dimir Aqueduct,Land,15,gap,effect not matched,,
7ffae8f8-3006-4969-a339-6d30678f87ea,Night's Whisper,Sorcery,15,gap,effect not matched,,
c02c5547-b9c9-4b2d-9d12-e87bfba8f2d2,Herald's Horn,Artifact,15,gap,ETB replacement,,
76b003e0-15af-4f22-bdf2-1ade5430964a,Zulaport Cutthroat,Creature — Human Rogue Ally,14,gap,event not matched,,
08becc07-28bc-4a2f-a6b0-28a2998d2f50,Windfall,Sorcery,14,gap,effect not matched,,
310f141c-7f37-4729-aed6-dd9c09db448d,Blood Artist,Creature — Vampire,14,gap,event not matched,,
8cf38025-5821-45a0-9483-266353b7e82d,Vanquisher's Banner,Artifact,14,gap,ETB replacement,,
79ba18fd-f184-43c1-86df-56ee18ce806c,Secluded Courtyard,Land,14,gap,ETB replacement,,
0a79237e-0811-4a8a-bd4d-db3ca91bff22,Everflowing Chalice,Artifact,14,gap,static pattern unmatched,,
aa00ae0b-7c0f-427e-8102-ce0e2a6af5df,Orzhov Basilica,Land,14,gap,effect not matched,,
1b301478-b14f-4ef8-94e6-9647d582eabe,Golgari Rot Farm,Land,14,gap,effect not matched,,
92eed395-62ca-4293-882b-8565c40daab5,Sylvan Library,Enchantment,13,gap,effect not matched,,
4ba5b3f6-503b-43e6-b66e-4f8c55cffed7,Avenger of Zendikar,Creature — Elemental,13,gap,effect not matched,,
d473b507-8c33-4118-bc10-b0a268776074,Choked Estuary,Land,13,gap,ETB replacement,,
b81eaa2f-0554-41c6-bdf6-d1cb73b8f56f,Realmwalker,Creature — Shapeshifter,13,gap,ETB replacement,,
78427103-9543-41fb-b6d4-72963fe87275,The Great Henge,Legendary Artifact,13,gap,mana side effect,,
4f9e07ae-6341-4b46-9f77-f17ab659d266,Guardian Project,Enchantment,13,gap,effect not matched,,
651dea9c-2375-4e44-8e65-ba8e40f0c0ef,Furycalm Snarl,Land,13,gap,ETB replacement,,
aa959340-c869-4caa-92c7-572bd8d23eef,Field of the Dead,Land,13,gap,effect not matched,,
9e6a3df4-67a3-452e-a6ef-f04dbadb21ef,Living Death,Sorcery,12,gap,effect not matched,,
0a023964-2905-4928-9c3e-dc63e6ebd218,Rakdos Carnarium,Land,12,gap,effect not matched,,
b8f566ea-8283-4afa-9ac8-737e26419283,Explore,Sorcery,12,gap,effect not matched,,
ac6c5852-71c7-4f19-8c87-ccb345052862,Distant Melody,Sorcery,12,gap,effect not matched,,
c6207f6a-a624-4754-88f5-dbe700c841ff,Sign in Blood,Sorcery,12,gap,effect not matched,,
437b2dab-15e0-4b9a-a204-58622d37a3b3,Fact or Fiction,Instant,12,gap,effect not matched,,
005ee549-1bf5-478f-bc3f-3e791bd7eecf,Kindred Discovery,Enchantment,12,gap,ETB replacement,,
56f1a16a-9f41-41fb-b580-c200bca27cd6,Fortified Village,Land,11,gap,ETB replacement,,
c0d8fef4-65f4-4769-982d-b397d2b7e977,Animate Dead,Enchantment — Aura,11,gap,effect not matched,,
3644f316-f9a3-46c9-9b1e-747f86cf4ead,Buried Ruin,Land,11,gap,effect not matched,,
3adbd963-e85d-4569-963a-4472594f06f9,Woe Strider,Creature — Horror,11,gap,static pattern unmatched,,
046f5783-cc7b-416a-8cf6-2bcef9c2cc1a,Simic Growth Chamber,Land,11,gap,effect not matched,,
4050e5b3-07c2-461c-9852-a2c081c0198d,Binding the Old Gods,Enchantment — Saga,11,gap,static pattern unmatched,,
fd949f82-fc10-4e37-8aa9-6c7569fe3c55,Akroma's Will,Instant,11,gap,UNKNOWN_KEYWORD,,
93953926-a644-49bb-9b5a-4c8f19114c7e,Demolition Field,Land,11,gap,effect not matched,,
b7d4b7dd-fbb1-4ca3-875f-ef13a95e66ad,Liquimetal Torque,Artifact,11,gap,effect not matched,,
240e85d3-e495-4877-8609-4b4056c402f7,Victimize,Sorcery,10,gap,CHOICE block needed,,
5c87e2fa-77f1-4978-b25f-f14d227301d1,Foreboding Ruins,Land,10,gap,ETB replacement,,
e1e96802-fd0c-41f1-aa21-3287d75a0e88,Overwhelming Stampede,Sorcery,10,gap,UNKNOWN_KEYWORD,,
e9b6a394-691c-425a-9307-76d8edc7375e,"Otawara, Soaring City",Legendary Land,10,gap,effect not matched,,
a731e87b-8d99-4b64-8ee3-8e540d652366,Malakir Rebirth // Malakir Mire,Instant // Land,10,excluded,,multi_faced,
322f44f0-e6da-4ee0-b474-e7d5e9a461c5,Morbid Opportunist,Creature — Human Rogue,10,gap,event not matched,,
d1d171de-1c6d-4fb9-817a-9c689c709f3d,Shamanic Revelation,Sorcery,10,gap,effect not matched,,
458d2b12-f578-4392-98d3-c3bc83f316c4,Port Town,Land,10,gap,ETB replacement,,
706ae742-1807-44b7-a4fa-f2e26f61519a,Wild Growth,Enchantment — Aura,10,gap,event not matched,,
ac2dd694-d2f1-4025-8400-12332bdc882a,"Takenuma, Abandoned Mire",Legendary Land,10,gap,effect not matched,,
02090581-61aa-4348-ad57-451be8ee91c2,Ponder,Sorcery,10,gap,effect not matched,,
c68faebc-b2cd-461b-b93e-e1fcd4816810,Midnight Clock,Artifact,10,gap,effect not matched,,
14c3ff84-1e82-4606-a433-869fc52cc382,"Syr Konrad, the Grim",Legendary Creature — Human Knight,10,gap,damage pattern unmatched,,
d2664f28-49e1-46f8-a863-b217e961a57c,Black Market Connections,Enchantment,10,gap,event not matched,,
00de57d2-7cb6-4337-9bc6-f6711e4dfabf,Game Trail,Land,10,gap,ETB replacement,,
210940f1-3c11-4877-bbfc-2429c03f98ee,Masked Vandal,Creature — Shapeshifter,9,gap,effect not matched,,
4b1bf05e-753e-4350-a913-894cf3cecc0c,Fleshbag Marauder,Creature — Zombie Warrior,9,gap,effect not matched,,
57296ea3-3c0d-49b7-bc08-0d0d8414e9ad,Nightscape Familiar,Creature — Zombie,9,gap,static pattern unmatched,,
17e905ca-c0bd-473d-95a7-e180ba5fea43,Mirror Entity,Creature — Shapeshifter,9,gap,UNKNOWN_KEYWORD,,
133c99c0-3652-410f-8100-68015a47af9f,Dispatch,Instant,9,gap,effect not matched,,
2ec4288e-34c6-4831-a2c0-ba1ca1d9d1dc,Ghost Quarter,Land,9,gap,effect not matched,,
d64e9152-ef24-4394-aeb0-9c3befc56549,Altar of Dementia,Artifact,9,gap,effect not matched,,
84dc18f0-8225-4b40-a165-b10321e41769,"Nykthos, Shrine to Nyx",Legendary Land,9,gap,mana side effect,,
086b2564-9114-4ba2-94fd-b490f98f38a7,Chain Reaction,Sorcery,9,gap,effect not matched,,
ba0d3df2-3acf-46d7-8d64-8d67d1579adc,Curse of Opulence,Enchantment — Aura Curse,9,gap,event not matched,,
97407cd0-2bd2-4074-94d3-4ec3d243fa78,Rishkar's Expertise,Sorcery,9,gap,effect not matched,,
9ad4f730-a18e-4a7c-a468-a926c718c741,Whispersilk Cloak,Artifact — Equipment,9,gap,equipped grant,,
4567a528-75f0-4ea6-b927-3a500caf76ac,Arbor Elf,Creature — Elf Druid,9,gap,effect not matched,,
ee723c7c-ec9f-4ffb-8f36-cd7637eb1fae,Guildless Commons,Land,9,gap,effect not matched,,
15e5136e-ed15-49a8-b027-e09436673fb4,Culling Ritual,Sorcery,9,gap,effect not matched,,
d21a89eb-7c5b-459a-acc7-12b20b13bf79,Strip Mine,Land,9,excluded,,digital,
9b2cdbed-c733-409b-b0e4-2c8960c25111,Maskwood Nexus,Artifact,9,gap,static pattern unmatched,,
28b46183-c62f-47b1-9fee-3ba148202cab,Crop Rotation,Instant,8,gap,ADDL_COST,,
6e64f1e0-ddd6-4ee7-8797-086e234b02e8,Steel Hellkite,Artifact Creature — Dragon,8,gap,effect not matched,,
60433b48-d27f-413c-905c-43839b1943f1,Mother of Runes,Creature — Human Cleric,8,gap,effect not matched,,
b099fc54-cdbc-46cb-b4e4-7c2ca77b115b,Plumb the Forbidden,Instant,8,gap,ADDL_COST,,
89ca686a-7c72-4d8f-9290-e89635624a83,Cavern of Souls,Land,8,gap,ETB replacement,,
c9fc13d6-bd10-47bc-b2b6-7f67a1f3371e,Shineshadow Snarl,Land,8,gap,ETB replacement,,
2f092562-9e17-43cd-aeb8-d0567f99363e,Go for the Throat,Instant,8,gap,effect not matched,,
70a6f08e-854d-4e2f-9d8c-c45ec3231157,Faeburrow Elder,Creature — Treefolk Druid,8,gap,static pattern unmatched,,
ed9cc560-f30b-4b60-a094-ccf93ed656a7,Access Tunnel,Land,8,gap,effect not matched,,
aa854d50-444c-49d9-bfb1-5476b33c1c0b,Scute Swarm,Creature — Insect,8,gap,effect not matched,,
5e958212-6a5b-4288-8d31-f1572619d7dc,"Liliana, Dreadhorde General",Legendary Planeswalker — Liliana,8,gap,effect not matched,,
3589bcfc-42b0-414a-adce-bc690dc631c8,Windbrisk Heights,Land,8,gap,static pattern unmatched,,
8fa3ac81-3dfe-4565-be99-5554f7597b4b,Boros Garrison,Land,8,gap,effect not matched,,
b15c6203-6311-44eb-916d-a4c271960c74,Kaya's Ghostform,Enchantment — Aura,8,gap,event not matched,,
44ed4c0c-a012-4895-a547-b04150553bba,The Eldest Reborn,Enchantment — Saga,8,gap,static pattern unmatched,,
11b5308d-5bc0-4782-875f-a28be36e665d,Beastmaster Ascension,Enchantment,8,gap,effect not matched,,
7137aae6-260d-41de-8b4e-42a8cf752697,Frostboil Snarl,Land,8,gap,ETB replacement,,
e7564d66-767c-4cd9-a5f0-0f2488a4a74b,Heliod's Intervention,Instant,7,gap,effect not matched,,
f1c2dbe2-fbe0-4058-bdf1-91d1b1832786,Dauthi Voidwalker,Creature — Dauthi Rogue,7,gap,replacement (instead),,
f825c98f-a327-440b-8c0d-ebe02e23bfb7,Field of Ruin,Land,7,gap,effect not matched,,
727f3201-1cfc-4ab2-9dfe-be4f7251f42f,Boggart Trawler // Boggart Bog,Creature — Goblin // Land,7,excluded,,multi_faced,
b9bacb46-fd1d-459b-81c2-d7d08fe73848,Dragon Tempest,Enchantment,7,gap,effect not matched,,
e8c7566d-7cc0-48af-a986-83223ec7e06c,Midnight Reaper,Creature — Zombie Knight,7,gap,event not matched,,
3875aef0-3102-4fbf-be90-e4139f7a2348,Wayward Swordtooth,Creature — Dinosaur,7,gap,static pattern unmatched,,
f25351e3-539b-4bbc-b92d-6480acf4d722,City of Brass,Land,7,gap,event not matched,,
4c6a0c30-b547-4eff-8ff4-0ca25803c076,Urza's Saga,Enchantment Land — Urza's Saga,7,gap,effect not matched,,
a77b5be2-f361-4135-ba25-670a74d268ac,Noxious Gearhulk,Artifact Creature — Construct,7,gap,effect not matched,,
a3da7d5b-2c2b-45fe-b9c5-413b8c8fc0a2,Academy Ruins,Legendary Land,7,gap,effect not matched,,
ea9c459a-6047-43aa-968f-a582be4000e8,"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",Legendary Enchantment // Legendary Land,7,excluded,,multi_faced,
c3fdfb94-2d10-4743-864c-a59fdd57d8b7,Reflections of Littjara,Enchantment,7,gap,ETB replacement,,
a8e707ec-ce77-4bc5-8c76-5ea3e81e8c7f,"Toski, Bearer of Secrets",Legendary Creature — Squirrel,7,gap,static pattern unmatched,,
e1afaef7-9fa3-4662-a95f-adfb0da9fd11,Bident of Thassa,Legendary Enchantment Artifact,7,gap,effect not matched,,
7777fab1-df3f-467f-b9e2-46dd2bd2166e,Forsaken Monument,Legendary Artifact,7,gap,static pattern unmatched,,
2e3ee458-fa3f-4452-ab95-5a7fb5a0483b,Plaguecrafter,Creature — Human Shaman,7,gap,effect not matched,,
21338b71-37f5-4121-9b84-565025ebcd17,Black Market,Enchantment,7,gap,event not matched,,
18bdc181-9592-4147-81fb-7f83ce137f70,"Ugin, the Ineffable",Legendary Planeswalker — Ugin,7,gap,effect not matched,,
25712827-626a-484d-bc52-f3bd6087857f,Crowded Crypt,Artifact,7,gap,effect not matched,,
1d725121-e50c-42f0-9128-56802f07c89e,"Selvala, Heart of the Wilds",Legendary Creature — Elf Scout,7,gap,event not matched,,
5669ea7c-c4fc-494c-896b-4bce9b494817,Curse of the Swine,Sorcery,7,gap,effect not matched,,
a1f3da21-af6d-450e-bf0b-985d158418e6,Hardened Scales,Enchantment,7,gap,replacement (instead),,
ba069664-9f92-47c7-b556-9e5143a22579,Doomwake Giant,Enchantment Creature — Giant,7,gap,event not matched,,
6c5b02eb-7829-436a-8555-fea200e4b67f,Oracle of Mul Daya,Creature — Elf Shaman,7,gap,static pattern unmatched,,
e0445c80-fa53-4c3e-881e-940e9fce7f57,"Braids, Arisen Nightmare",Legendary Creature — Nightmare,7,gap,effect not matched,,
761ee6f9-b0fa-43c9-8d1f-9591ea18e52d,Necroblossom Snarl,Land,7,gap,ETB replacement,,
3c075bb6-1831-4521-bd8d-4ed2825ae796,World Shaper,Creature — Merfolk Shaman,7,gap,effect not matched,,
5c6c8fe7-3520-423b-a224-1c0af516871a,Casualties of War,Sorcery,7,gap,effect not matched,,
33f52df8-4b44-4422-8b0a-37fead9c894b,Vineglimmer Snarl,Land,7,gap,ETB replacement,,
dc0593c2-ccb4-4648-a592-c5bcd121dc72,Greater Good,Enchantment,7,gap,effect not matched,,
14878a5f-7983-4133-a1a7-9d539531e092,Angel of the Ruins,Artifact Creature — Angel,7,gap,effect not matched,,
ff0ab867-b710-4b1a-baed-95fc3cf68f79,Valakut Awakening // Valakut Stoneforge,Instant // Land,7,excluded,,multi_faced,
9242cd3e-1a71-4700-8182-9c1005616033,Impact Tremors,Enchantment,7,gap,damage pattern unmatched,,
689cd6a8-8be0-49a6-9758-a81cc9f55cc8,Haunted One,Legendary Enchantment — Background,7,gap,static pattern unmatched,,
8305d576-21d8-4ce7-8eda-a7cd9793aca5,Archmage Emeritus,Creature — Human Wizard,7,gap,event not matched,,
d55f6c70-321f-4fb4-bd33-0850ae1a7c36,Narset's Reversal,Instant,7,gap,effect not matched,,
b380c04b-0bce-4328-8f0a-1425e48bee72,Urza's Incubator,Artifact,7,gap,ETB replacement,,
cb1afab6-b9c8-4b9c-840b-24106523a783,Kodama of the East Tree,Legendary Creature — Spirit,7,gap,effect not matched,,
14693689-d087-43b6-9c3f-63ab0648fc20,All Is Dust,Kindred Sorcery — Eldrazi,7,gap,effect not matched,,
17b60106-a4c7-410a-8ac3-ec8e74e29a7c,Mystic Sanctuary,Land — Island,7,gap,event not matched,,
994bc16d-fdc6-475c-96df-beeb4d5aa03e,Mystic Forge,Artifact,7,gap,static pattern unmatched,,
aff34f28-f707-4458-8af3-1bd5b13a6b10,Cleansing Nova,Sorcery,7,gap,effect not matched,,
f36d1d8b-8303-44a9-ab56-531931641ea2,Academy Manufactor,Artifact Creature — Assembly-Worker,7,gap,replacement (instead),,
a5e54d2b-aad8-4ddd-af4b-13668913762b,The Gitrog Monster,Legendary Creature — Frog Horror,7,gap,effect not matched,,
cbcb6d9a-6ae5-4bcd-8013-2b657553764a,"Mangara, the Diplomat",Legendary Creature — Human Cleric,7,gap,event not matched,,
72aef1d8-11df-4bc2-af83-907b05df73a8,Grim Haruspex,Creature — Human Wizard,7,gap,event not matched,,
a145ff8c-5812-4bcb-bd16-9839dc25121d,Storm-Kiln Artist,Creature — Dwarf Shaman,7,gap,static pattern unmatched,,
a61ef0cc-1da9-49f9-b0dc-01cf9f6205be,Changeling Outcast,Creature — Shapeshifter,7,gap,static pattern unmatched,,
7bc3f92f-68a2-4934-afc4-89f6d0e8cf98,Dusk // Dawn,Sorcery // Sorcery,7,excluded,,multi_faced,
38f3b157-0df4-409b-89cc-086e1531cd5b,Gray Merchant of Asphodel,Creature — Zombie,7,gap,effect not matched,,
352b64d2-2ae5-44ee-a64f-94932ef545d3,Dread Return,Sorcery,7,gap,effect not matched,,
388168b3-ec68-4af2-b88c-6a5ec88c15f6,"Ayara, First of Locthwain",Legendary Creature — Elf Noble,7,gap,event not matched,,
fdba89eb-1cf5-46e6-9d09-1adb9bc40fcd,"Yahenni, Undying Partisan",Legendary Creature — Aetherborn Vampire,7,gap,event not matched,,
63788566-e25a-44bb-bb55-197e1b93b3e8,Trading Post,Artifact,6,gap,effect not matched,,
93cf50cf-0ecc-4d3e-abea-778c1ebacec4,Massacre Wurm,Creature — Phyrexian Wurm,6,gap,effect not matched,,
abc37d6c-6300-47b5-a679-9db5b83eb54f,Syphon Mind,Sorcery,6,gap,effect not matched,,
6c2c8bf3-9bf8-4a86-89d3-3bb36260dc51,"Azusa, Lost but Seeking",Legendary Creature — Human Monk,6,gap,static pattern unmatched,,
e119869d-1f66-402b-8251-d351965cf0d3,Paradise Druid,Creature — Elf Druid,6,gap,static pattern unmatched,,
0aeeb0d7-15a3-4722-ad67-8fc7fe89220d,"Jaheira, Friend of the Forest",Legendary Creature — Human Elf Druid,6,gap,static pattern unmatched,,
6a84eda1-7e72-4b5a-849f-b6e177565aeb,Mirage Mirror,Artifact,6,gap,effect not matched,,
3e41648f-c5a9-4b26-b97e-8176fe5e9c85,Brash Taunter,Creature — Goblin,6,gap,event not matched,,
cbad3570-5417-42e6-b3ef-f42194098314,"Shigeki, Jukai Visionary",Legendary Enchantment Creature — Snake Druid,6,gap,effect not matched,,
d90af00a-d322-4265-9954-7b1e80702e18,Skyclave Apparition,Creature — Kor Spirit,6,gap,effect not matched,,
8f2c8498-5b10-4ec7-8678-598c90987556,Disciple of Bolas,Creature — Human Wizard,6,gap,effect not matched,,
aae76e5c-f5e0-4d18-b465-e6a829be908a,Shiny Impetus,Enchantment — Aura,6,gap,effect not matched,,
657243dd-e479-4f4b-99d2-09b55d833a35,Gruul Turf,Land,6,gap,effect not matched,,
ac8fba34-512c-4f24-999a-ab72f1ce4acb,Life from the Loam,Sorcery,6,gap,effect not matched,,
4d67e2a7-4aa7-44cc-853b-500d7aac046d,Cursed Mirror,Artifact,6,gap,ETB replacement,,
ec3d4466-547c-4e02-b1b5-a156ec4637e9,Chrome Mox,Artifact,6,gap,effect not matched,,
615927c2-3fb0-4e64-a1a7-55fb56de1423,Soul Shatter,Instant,6,gap,effect not matched,,
a336c10a-b5bd-47ff-ba2d-31e27af1e15a,Tendershoot Dryad,Creature — Dryad,6,gap,static pattern unmatched,,
fdfac093-a5c0-47b4-9052-e0af517d83cf,Dance of the Manse,Sorcery,6,gap,effect not matched,,
aa6723a2-75da-49f5-a1ba-cbfa82c55301,Opal Palace,Land,6,gap,mana side effect,,
2b7c4dab-e432-4b34-b058-3cec5c0d72df,Martial Coup,Sorcery,6,gap,effect not matched,,
d2d9ecea-7925-420e-98b9-2f87f41f387c,Land Tax,Enchantment,6,gap,effect not matched,,
699b192c-f3f2-4ac5-9ca9-e35bcf08ad8a,Necromancy,Enchantment,6,gap,static pattern unmatched,,
48a99dce-0aa9-4aac-81df-cec5f94c639d,Archon of Sun's Grace,Creature — Archon,6,gap,static pattern unmatched,,
2bd111bb-ce02-414c-b5b7-e0e037d8d96b,Bolas's Citadel,Legendary Artifact,6,gap,static pattern unmatched,,
cf14d4e5-5965-45ad-97f7-26facf2884b5,Fertile Ground,Enchantment — Aura,6,gap,event not matched,,
3bb518ff-399b-4ce7-b9ad-a1d563dd7792,Arch of Orazca,Land,6,gap,static pattern unmatched,,
605c1ee0-5e8a-4e0a-a99b-42a38873f822,Welcoming Vampire,Creature — Vampire,6,gap,event not matched,,
69872a9a-fe54-4e58-940c-89395af71acd,Finale of Devastation,Sorcery,6,gap,effect not matched,,
b33d2b77-f068-4fdc-a1a8-0353a35e3973,Tezzeret's Gambit,Sorcery,6,gap,effect not matched,,
42bb7ea9-f6e4-4551-8d93-3b1eae84b865,Clever Concealment,Instant,6,gap,effect not matched,,
40d45c02-6416-4e19-8fe3-0ddadf5ba627,Blinkmoth Nexus,Land,6,gap,effect not matched,,
4247b667-a0a8-4995-97c7-622d20132f7d,Tyvar's Stand,Instant,6,gap,effect not matched,,
8859a692-d107-4de2-9110-4681fc2761c7,Glissa Sunslayer,Legendary Creature — Phyrexian Zombie Elf,6,gap,effect not matched,,
e0420f2c-d578-421e-ae75-e7dc5f70661a,"Mazirek, Kraul Death Priest",Legendary Creature — Insect Shaman,6,gap,event not matched,,
81f06f84-1580-43c0-89d5-08d34541a519,Goblin Electromancer,Creature — Goblin Wizard,6,gap,static pattern unmatched,,
58a2d15f-1b4b-4303-b524-8cc0d1b3e7d2,Painful Truths,Sorcery,6,gap,effect not matched,,
b3d81980-76f2-44e2-b1c9-01e30c726312,Loran of the Third Path,Legendary Creature — Human Artificer,6,gap,effect not matched,,
