oracle_id,name,type_line,appearances,status,gap_category,exclusion_reason,error
7cb9e29f-835f-4155-a2a5-4b778866c773,Mosswort Bridge,Land,202,gap,static pattern unmatched,nan,
17b60106-a4c7-410a-8ac3-ec8e74e29a7c,Mystic Sanctuary,Land — Island,200,gap,event not matched,nan,
7ffae8f8-3006-4969-a339-6d30678f87ea,Night's Whisper,Sorcery,199,gap,effect not matched,nan,
08becc07-28bc-4a2f-a6b0-28a2998d2f50,Windfall,Sorcery,199,gap,effect not matched,nan,
240e85d3-e495-4877-8609-4b4056c402f7,Victimize,Sorcery,195,gap,CHOICE block needed,nan,
4c6a0c30-b547-4eff-8ff4-0ca25803c076,Urza's Saga,Enchantment Land — Urza's Saga,194,gap,effect not matched,nan,
02090581-61aa-4348-ad57-451be8ee91c2,Ponder,Sorcery,192,gap,effect not matched,nan,
457af74a-02b3-4659-846d-63e482667f34,Deadly Dispute,Instant,190,gap,effect not matched,nan,
7e8c2a18-e404-40ff-a9e0-ec3eeb6d576e,Command Beacon,Land,187,gap,effect not matched,nan,
3640c29b-1534-4952-b297-619ade948431,Roaming Throne,Artifact Creature — Golem,186,gap,ETB replacement,nan,
3aa83ed2-f48b-4ce6-a614-2c54ddf50538,The One Ring,Legendary Artifact,179,gap,effect not matched,nan,
310f141c-7f37-4729-aed6-dd9c09db448d,Blood Artist,Creature — Vampire,178,gap,event not matched,nan,
78427103-9543-41fb-b6d4-72963fe87275,The Great Henge,Legendary Artifact,175,gap,mana side effect,nan,
4f9e07ae-6341-4b46-9f77-f17ab659d266,Guardian Project,Enchantment,169,gap,effect not matched,nan,
93953926-a644-49bb-9b5a-4c8f19114c7e,Demolition Field,Land,168,gap,effect not matched,nan,
3644f316-f9a3-46c9-9b1e-747f86cf4ead,Buried Ruin,Land,166,gap,effect not matched,nan,
c02c5547-b9c9-4b2d-9d12-e87bfba8f2d2,Herald's Horn,Artifact,165,gap,ETB replacement,nan,
0a79237e-0811-4a8a-bd4d-db3ca91bff22,Everflowing Chalice,Artifact,165,gap,static pattern unmatched,nan,
a5cbd257-c836-493e-bb1a-76242619dea2,Big Score,Instant,165,gap,ADDL_COST,nan,
fd949f82-fc10-4e37-8aa9-6c7569fe3c55,Akroma's Will,Instant,163,gap,UNKNOWN_KEYWORD,nan,
c0d8fef4-65f4-4769-982d-b397d2b7e977,Animate Dead,Enchantment — Aura,163,gap,effect not matched,nan,
ac2dd694-d2f1-4025-8400-12332bdc882a,"Takenuma, Abandoned Mire",Legendary Land,163,gap,effect not matched,nan,
32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,Lotus Petal,Artifact,163,excluded,nan,digital,
13575cf9-65c1-4861-b21e-eb2155e07766,Sensei's Divining Top,Artifact,163,gap,effect not matched,nan,
b7d4b7dd-fbb1-4ca3-875f-ef13a95e66ad,Liquimetal Torque,Artifact,162,gap,effect not matched,nan,
1cb0610b-a731-42c2-b93f-0a29f63cebf4,Thrill of Possibility,Instant,160,gap,ADDL_COST,nan,
736892cb-a34b-4bb9-b56c-e26e3db207a2,Mana Vault,Artifact,159,gap,damage pattern unmatched,nan,
bcc6eece-75ea-494c-b33a-d4477d504e0b,Sink into Stupor // Soporific Springs,Instant // Land,157,excluded,nan,multi_faced,
a145ff8c-5812-4bcb-bd16-9839dc25121d,Storm-Kiln Artist,Creature — Dwarf Shaman,156,gap,static pattern unmatched,nan,
d21a89eb-7c5b-459a-acc7-12b20b13bf79,Strip Mine,Land,156,excluded,nan,digital,
706ae742-1807-44b7-a4fa-f2e26f61519a,Wild Growth,Enchantment — Aura,153,gap,event not matched,nan,
97407cd0-2bd2-4074-94d3-4ec3d243fa78,Rishkar's Expertise,Sorcery,150,gap,effect not matched,nan,
a8dba58b-2956-492e-ae30-49db2ae68e53,Mana Geyser,Sorcery,150,gap,effect not matched,nan,
d473b507-8c33-4118-bc10-b0a268776074,Choked Estuary,Land,149,gap,ETB replacement,nan,
c6207f6a-a624-4754-88f5-dbe700c841ff,Sign in Blood,Sorcery,149,gap,effect not matched,nan,
a1f3da21-af6d-450e-bf0b-985d158418e6,Hardened Scales,Enchantment,148,gap,replacement (instead),nan,
ec3d4466-547c-4e02-b1b5-a156ec4637e9,Chrome Mox,Artifact,144,gap,effect not matched,nan,
14c3ff84-1e82-4606-a433-869fc52cc382,"Syr Konrad, the Grim",Legendary Creature — Human Knight,144,gap,damage pattern unmatched,nan,
76b003e0-15af-4f22-bdf2-1ade5430964a,Zulaport Cutthroat,Creature — Human Rogue Ally,144,gap,event not matched,nan,
7137aae6-260d-41de-8b4e-42a8cf752697,Frostboil Snarl,Land,143,gap,ETB replacement,nan,
5c87e2fa-77f1-4978-b25f-f14d227301d1,Foreboding Ruins,Land,143,gap,ETB replacement,nan,
584b15f2-6ae9-413a-8b8d-9244dbea4878,Unclaimed Territory,Land,142,gap,ETB replacement,nan,
8305d576-21d8-4ce7-8eda-a7cd9793aca5,Archmage Emeritus,Creature — Human Wizard,142,gap,event not matched,nan,
38f3b157-0df4-409b-89cc-086e1531cd5b,Gray Merchant of Asphodel,Creature — Zombie,142,gap,effect not matched,nan,
eaabd151-2160-4bff-82c0-3fa88659be98,Anger,Creature — Incarnation,139,gap,static pattern unmatched,nan,
8164b1e8-3350-465e-8a17-75f57d326344,Exsanguinate,Sorcery,138,gap,effect not matched,nan,
79ba18fd-f184-43c1-86df-56ee18ce806c,Secluded Courtyard,Land,137,gap,ETB replacement,nan,
ff0ab867-b710-4b1a-baed-95fc3cf68f79,Valakut Awakening // Valakut Stoneforge,Instant // Land,136,excluded,nan,multi_faced,
4ba5b3f6-503b-43e6-b66e-4f8c55cffed7,Avenger of Zendikar,Creature — Elemental,136,gap,effect not matched,nan,
2bd111bb-ce02-414c-b5b7-e0e037d8d96b,Bolas's Citadel,Legendary Artifact,135,gap,static pattern unmatched,nan,
b8f566ea-8283-4afa-9ac8-737e26419283,Explore,Sorcery,135,gap,effect not matched,nan,
01546b7d-a233-4176-8843-d732074dc5b6,Doubling Season,Enchantment,134,gap,replacement (instead),nan,
437b2dab-15e0-4b9a-a204-58622d37a3b3,Fact or Fiction,Instant,134,gap,effect not matched,nan,
340bbe8b-e987-4c3e-ab4e-9dee63e57d4f,Phyrexian Metamorph,Artifact Creature — Phyrexian Shapeshifter,134,gap,static pattern unmatched,nan,
705509e9-a034-4a5a-9c65-66f58748b8a2,Harrow,Instant,133,gap,ADDL_COST,nan,
f36d1d8b-8303-44a9-ab56-531931641ea2,Academy Manufactor,Artifact Creature — Assembly-Worker,133,gap,replacement (instead),nan,
046f5783-cc7b-416a-8cf6-2bcef9c2cc1a,Simic Growth Chamber,Land,131,gap,effect not matched,nan,
d1d171de-1c6d-4fb9-817a-9c689c709f3d,Shamanic Revelation,Sorcery,130,gap,effect not matched,nan,
9242cd3e-1a71-4700-8182-9c1005616033,Impact Tremors,Enchantment,129,gap,damage pattern unmatched,nan,
8dcb35e5-ae44-455f-86e3-4a77d496ff34,Spark Double,Creature — Illusion,127,gap,replacement,nan,
053a69d8-2b5e-4f14-8b02-ca405891dc4a,Fell the Profane // Fell Mire,Instant // Land,124,excluded,nan,multi_faced,
378a1d57-e2f1-4b84-9692-1564602e9e99,Dimir Aqueduct,Land,124,gap,effect not matched,nan,
0a023964-2905-4928-9c3e-dc63e6ebd218,Rakdos Carnarium,Land,124,gap,effect not matched,nan,
aa854d50-444c-49d9-bfb1-5476b33c1c0b,Scute Swarm,Creature — Insect,124,gap,effect not matched,nan,
91d4a5fe-fd6d-4b14-a63f-61b4d0ecd9c4,Inventors' Fair,Legendary Land,123,gap,effect not matched,nan,
edad60c6-80de-4033-af1b-a703ac332983,Goblin Bombardment,Enchantment,123,gap,damage pattern unmatched,nan,
657243dd-e479-4f4b-99d2-09b55d833a35,Gruul Turf,Land,122,gap,effect not matched,nan,
1b301478-b14f-4ef8-94e6-9647d582eabe,Golgari Rot Farm,Land,121,gap,effect not matched,nan,
8b27326f-e7b8-4a4d-b589-df459246d19a,Shadowspear,Legendary Artifact — Equipment,120,gap,effect not matched,nan,
9e6a3df4-67a3-452e-a6ef-f04dbadb21ef,Living Death,Sorcery,119,gap,effect not matched,nan,
322f44f0-e6da-4ee0-b474-e7d5e9a461c5,Morbid Opportunist,Creature — Human Rogue,119,gap,event not matched,nan,
458d2b12-f578-4392-98d3-c3bc83f316c4,Port Town,Land,119,gap,ETB replacement,nan,
b3d81980-76f2-44e2-b1c9-01e30c726312,Loran of the Third Path,Legendary Creature — Human Artificer,118,gap,effect not matched,nan,
463865bc-087e-477b-9e86-84e77f1ad931,Seedborn Muse,Creature — Spirit,117,gap,static pattern unmatched,nan,
28b46183-c62f-47b1-9fee-3ba148202cab,Crop Rotation,Instant,116,gap,ADDL_COST,nan,
005ee549-1bf5-478f-bc3f-3e791bd7eecf,Kindred Discovery,Enchantment,115,gap,ETB replacement,nan,
1946ded1-5f53-409f-b0a6-5433bb0357d2,The Ozolith,Legendary Artifact,114,gap,effect not matched,nan,
498c10c9-253d-4b15-b48c-1509381b17e8,Unexpected Windfall,Instant,112,gap,ADDL_COST,nan,
1cb9d94a-3039-4f2e-8fcc-6996f9a45f74,Izzet Boilerworks,Land,112,gap,effect not matched,nan,
651dea9c-2375-4e44-8e65-ba8e40f0c0ef,Furycalm Snarl,Land,112,gap,ETB replacement,nan,
189fc8f4-17ac-4f1d-82c8-8401445bdaf4,Azorius Chancery,Land,112,gap,effect not matched,nan,
0636b6c3-0662-420a-b30d-f0a14e7c512d,Mirkwood Bats,Creature — Bat,112,gap,event not matched,nan,
8ad91f64-ccab-4edc-bd54-b2ee9267d614,Lotus Cobra,Creature — Snake,110,gap,effect not matched,nan,
7c779721-cd1b-4696-9ae9-68ccc284ed2a,Aetherize,Instant,110,gap,effect not matched,nan,
d57a8f0b-7989-4db5-8756-6f2690097252,Damnation,Sorcery,110,gap,effect not matched,nan,
38a12bd7-4394-44a8-91a0-6a4ff7fa4f71,Maze of Ith,Land,110,gap,effect not matched,nan,
8c52bd39-0586-48ca-b263-17210cf9feb6,Craterhoof Behemoth,Creature — Beast,110,gap,UNKNOWN_KEYWORD,nan,
0355249a-8e4e-41db-9cea-1b901faffbe6,Witch Enchanter // Witch-Blessed Meadow,Creature — Human Warlock // Land,110,excluded,nan,multi_faced,
dc0593c2-ccb4-4648-a592-c5bcd121dc72,Greater Good,Enchantment,109,gap,effect not matched,nan,
9ad4f730-a18e-4a7c-a468-a926c718c741,Whispersilk Cloak,Artifact — Equipment,109,gap,equipped grant,nan,
605c1ee0-5e8a-4e0a-a99b-42a38873f822,Welcoming Vampire,Creature — Vampire,108,gap,event not matched,nan,
00de57d2-7cb6-4337-9bc6-f6711e4dfabf,Game Trail,Land,107,gap,ETB replacement,nan,
aa00ae0b-7c0f-427e-8102-ce0e2a6af5df,Orzhov Basilica,Land,107,gap,effect not matched,nan,
e1afaef7-9fa3-4662-a95f-adfb0da9fd11,Bident of Thassa,Legendary Enchantment Artifact,106,gap,effect not matched,nan,
c68faebc-b2cd-461b-b93e-e1fcd4816810,Midnight Clock,Artifact,106,gap,effect not matched,nan,
f8e17f4f-080d-4bba-bd05-ca27e94ccecc,Terror of the Peaks,Creature — Dragon,106,gap,static pattern unmatched,nan,
00d8efa6-a2d9-4249-8da7-b45173675329,Utopia Sprawl,Enchantment — Aura,105,gap,ETB replacement,nan,
a8e707ec-ce77-4bc5-8c76-5ea3e81e8c7f,"Toski, Bearer of Secrets",Legendary Creature — Squirrel,105,gap,static pattern unmatched,nan,
716b3ea2-45b7-4a8f-af72-de7f4e510eff,Goldspan Dragon,Creature — Dragon,105,gap,event not matched,nan,
d2d9ecea-7925-420e-98b9-2f87f41f387c,Land Tax,Enchantment,105,gap,effect not matched,nan,
3dc364f3-3094-4660-80ca-9418588c7fde,Mithril Coat,Legendary Artifact — Equipment,104,gap,effect not matched,nan,
086b2564-9114-4ba2-94fd-b490f98f38a7,Chain Reaction,Sorcery,103,gap,effect not matched,nan,
8fa3ac81-3dfe-4565-be99-5554f7597b4b,Boros Garrison,Land,102,gap,effect not matched,nan,
f1c2dbe2-fbe0-4058-bdf1-91d1b1832786,Dauthi Voidwalker,Creature — Dauthi Rogue,102,gap,replacement (instead),nan,
da3b17a2-e1e1-44e9-b9b1-ae54a92037db,Three Tree City,Legendary Land,101,gap,mana side effect,nan,
c749f23c-40c0-4159-b84c-a70cbb062c14,Grand Abolisher,Creature — Human Cleric,100,gap,static pattern unmatched,nan,
56f1a16a-9f41-41fb-b580-c200bca27cd6,Fortified Village,Land,99,gap,ETB replacement,nan,
aa959340-c869-4caa-92c7-572bd8d23eef,Field of the Dead,Land,98,gap,effect not matched,nan,
1d725121-e50c-42f0-9128-56802f07c89e,"Selvala, Heart of the Wilds",Legendary Creature — Elf Scout,97,gap,event not matched,nan,
2fc070dc-f2f7-4648-8069-31d74790a39c,Hall of Heliod's Generosity,Legendary Land,97,gap,effect not matched,nan,
e0445c80-fa53-4c3e-881e-940e9fce7f57,"Braids, Arisen Nightmare",Legendary Creature — Nightmare,96,gap,effect not matched,nan,
2f092562-9e17-43cd-aeb8-d0567f99363e,Go for the Throat,Instant,96,gap,effect not matched,nan,
42bb7ea9-f6e4-4551-8d93-3b1eae84b865,Clever Concealment,Instant,96,gap,effect not matched,nan,
e1e96802-fd0c-41f1-aa21-3287d75a0e88,Overwhelming Stampede,Sorcery,96,gap,UNKNOWN_KEYWORD,nan,
913e6182-706a-4872-8c8a-e146b0ae0738,Sword of Hearth and Home,Artifact — Equipment,96,gap,effect not matched,nan,
ac2173f9-f223-440a-9231-fd98762bdc6f,Force of Negation,Instant,96,gap,ALT_COST,nan,
b99ada26-9a61-4175-9fb8-15a106960220,Ohran Frostfang,Snow Creature — Snake,96,gap,static pattern unmatched,nan,
d64e9152-ef24-4394-aeb0-9c3befc56549,Altar of Dementia,Artifact,96,gap,effect not matched,nan,
dca51281-fb21-45b6-beb4-1f13397caee2,Blackblade Reforged,Legendary Artifact — Equipment,96,gap,UNKNOWN_KEYWORD,nan,
c0adbddc-b070-4c5f-afe0-0474c72a9251,Gemstone Caverns,Legendary Land,95,gap,static pattern unmatched,nan,
2c63e4e1-89d2-4bc6-a232-94e75c4b1c8a,Mana Crypt,Artifact,95,gap,effect not matched,nan,
69872a9a-fe54-4e58-940c-89395af71acd,Finale of Devastation,Sorcery,94,gap,effect not matched,nan,
38515f89-348b-4cf3-b7bd-1f6fe4ce2fba,"Adeline, Resplendent Cathar",Legendary Creature — Human Knight,94,gap,static pattern unmatched,nan,
60433b48-d27f-413c-905c-43839b1943f1,Mother of Runes,Creature — Human Cleric,93,gap,UNKNOWN_KEYWORD,nan,
4d67e2a7-4aa7-44cc-853b-500d7aac046d,Cursed Mirror,Artifact,93,gap,ETB replacement,nan,
c20a96f7-aa5a-4c15-b8b1-806685c99b27,Bolt Bend,Instant,93,gap,effect not matched,nan,
b380c04b-0bce-4328-8f0a-1425e48bee72,Urza's Incubator,Artifact,93,gap,ETB replacement,nan,
10aff3f6-8347-4e1b-b8e7-c204c9e46657,Wheel of Misfortune,Sorcery,93,gap,effect not matched,nan,
2876e74f-a242-4995-9702-0b737a1ab67a,Psychosis Crawler,Artifact Creature — Phyrexian Horror,93,gap,static pattern unmatched,nan,
7b0d7e62-0287-454a-8702-b0bfa7b41245,Minas Tirith,Legendary Land,92,gap,continuous ETB replacement,nan,
6c5b02eb-7829-436a-8555-fea200e4b67f,Oracle of Mul Daya,Creature — Elf Shaman,92,gap,static pattern unmatched,nan,
4b515bb0-f275-4400-8032-3173b799ab40,Walking Ballista,Artifact Creature — Construct,92,gap,replacement,nan,
7e00b0cd-d212-4604-ba07-da21f4fe00b0,"Sram, Senior Edificer",Legendary Creature — Dwarf Advisor,92,gap,event not matched,nan,
4fdbbec2-e921-4b63-958d-f9ba1e417197,"Purphoros, God of the Forge",Legendary Enchantment Creature — God,91,gap,static pattern unmatched,nan,
727f3201-1cfc-4ab2-9dfe-be4f7251f42f,Boggart Trawler // Boggart Bog,Creature — Goblin // Land,91,excluded,nan,multi_faced,
11b5308d-5bc0-4782-875f-a28be36e665d,Beastmaster Ascension,Enchantment,91,gap,effect not matched,nan,
7b9fafe7-d26a-4ed5-b4c4-ce13763770b5,Geier Reach Sanitarium,Legendary Land,91,gap,effect not matched,nan,
c11e84a1-dbda-429b-8cd6-fd0deaefc689,Demand Answers,Instant,90,gap,ADDL_COST,nan,
8cf38025-5821-45a0-9483-266353b7e82d,Vanquisher's Banner,Artifact,89,gap,ETB replacement,nan,
93cf50cf-0ecc-4d3e-abea-778c1ebacec4,Massacre Wurm,Creature — Phyrexian Wurm,89,gap,event not matched,nan,
4567a528-75f0-4ea6-b927-3a500caf76ac,Arbor Elf,Creature — Elf Druid,89,gap,effect not matched,nan,
b81eaa2f-0554-41c6-bdf6-d1cb73b8f56f,Realmwalker,Creature — Shapeshifter,89,gap,ETB replacement,nan,
994bc16d-fdc6-475c-96df-beeb4d5aa03e,Mystic Forge,Artifact,88,gap,static pattern unmatched,nan,
ef833546-f755-4ac5-867a-3926984e68a0,Archaeomancer's Map,Artifact,88,gap,event not matched,nan,
6c2c8bf3-9bf8-4a86-89d3-3bb36260dc51,"Azusa, Lost but Seeking",Legendary Creature — Human Monk,88,gap,static pattern unmatched,nan,
690c7f8e-fea2-4920-afa7-02ff120701a1,Spinerock Knoll,Land,88,gap,static pattern unmatched,nan,
c9fc13d6-bd10-47bc-b2b6-7f67a1f3371e,Shineshadow Snarl,Land,88,gap,ETB replacement,nan,
94a844d2-0574-45a7-b347-e0e329767c42,Necropotence,Enchantment,88,gap,replacement,nan,
ac6c5852-71c7-4f19-8c87-ccb345052862,Distant Melody,Sorcery,88,gap,effect not matched,nan,
d4a84e78-d9b9-4c67-8a4b-4329e65f0f15,Hullbreaker Horror,Creature — Kraken Horror,87,gap,effect not matched,nan,
9c58d241-4d9f-4b46-b8ee-f4587f9acfd6,Plaza of Heroes,Land,87,gap,effect not matched,nan,
55f3c721-e13a-406e-bc8e-d6cdc91ac477,Authority of the Consuls,Enchantment,86,gap,static pattern unmatched,nan,
a3da7d5b-2c2b-45fe-b9c5-413b8c8fc0a2,Academy Ruins,Legendary Land,86,gap,effect not matched,nan,
4b22be3a-8ce1-47d1-b82e-6c3ccfb0548b,Underground Sea,Land — Island Swamp,86,excluded,nan,digital,
33f52df8-4b44-4422-8b0a-37fead9c894b,Vineglimmer Snarl,Land,86,gap,ETB replacement,nan,
2ef75cf3-30dc-4852-a6d1-1d6391fad022,Forgotten Ancient,Creature — Elemental,86,gap,event not matched,nan,
008f2698-1721-45a3-8353-10f2f400dc8f,"Shizo, Death's Storehouse",Legendary Land,85,gap,effect not matched,nan,
a8abd966-de7b-46a3-8ac7-8747ab35653a,Wheel of Fortune,Sorcery,85,excluded,nan,digital,
ba0d3df2-3acf-46d7-8d64-8d67d1579adc,Curse of Opulence,Enchantment — Aura Curse,85,gap,event not matched,nan,
8c45bf9d-a017-43bf-9e32-67810a8a217b,Talon Gates of Madara,Land — Gate,85,gap,effect not matched,nan,
4a8d41fe-e04d-484b-a7d1-19be311e6ca7,"Sea Gate Restoration // Sea Gate, Reborn",Sorcery // Land,85,excluded,nan,multi_faced,
133c99c0-3652-410f-8100-68015a47af9f,Dispatch,Instant,85,gap,effect not matched,nan,
83b43aba-bf9c-4da2-967d-9daa632e97d2,Helm of the Host,Legendary Artifact — Equipment,85,gap,create token pattern unmatched,nan,
2c49d24a-98a4-43c2-bb59-1ef13d4214c2,Untimely Malfunction,Instant,85,gap,effect not matched,nan,
63dfe794-5f56-41ec-9883-5523b41cc3e0,Arena of Glory,Land,84,gap,mana side effect,nan,
13ff3222-91cb-4796-a34e-899ed817694c,Badlands,Land — Swamp Mountain,83,excluded,nan,digital,
fe83087d-c6c1-40be-9295-baaa1c6b2db1,"Mondrak, Glory Dominus",Legendary Creature — Phyrexian Horror,83,gap,effect not matched,nan,
a984db23-40ea-428d-829f-e944267280f8,Faerie Mastermind,Creature — Faerie Rogue,82,gap,event not matched,nan,
aa6723a2-75da-49f5-a1ba-cbfa82c55301,Opal Palace,Land,82,gap,mana side effect,nan,
97cabeda-9fe3-490d-99b4-4c8d87c17157,Noxious Revival,Instant,82,gap,effect not matched,nan,
d55f6c70-321f-4fb4-bd33-0850ae1a7c36,Narset's Reversal,Instant,82,gap,effect not matched,nan,
cbcb6d9a-6ae5-4bcd-8013-2b657553764a,"Mangara, the Diplomat",Legendary Creature — Human Cleric,82,gap,event not matched,nan,
144119bc-7fd1-45c5-9e29-f742e7c255ac,Clearwater Pathway // Murkwater Pathway,Land // Land,82,excluded,nan,multi_faced,
127de52b-df75-4342-95a0-20d84c5bf916,The Meathook Massacre,Legendary Enchantment,82,gap,effect not matched,nan,
2699005b-a471-429f-a9d8-fbf2077ee2fd,Disciple of Freyalise // Garden of Freyalise,Creature — Elf Druid // Land,82,excluded,nan,multi_faced,
